,Response
800987,1
1950009,0
8188492,0
7387754,0
6094966,0
7890333,0
10277621,0
3434107,0
8569883,0
6212629,0
5661720,0
5903869,0
4298588,0
8384819,0
7011158,0
4868299,0
9474361,0
4354501,0
8770722,0
9951990,0
3836859,0
5567885,0
5739530,0
5593838,0
10917809,0
3526642,0
4853365,0
2074926,0
8912832,0
8773177,0
1318633,0
7222448,0
8458216,0
7014862,0
10318157,0
2607055,0
7129580,0
8467347,0
10628009,0
10868207,0
6217520,0
2416021,0
4256175,0
7265430,0
10257840,0
6604947,0
7754775,0
8392379,0
1714617,0
276538,0
8039592,0
8104227,1
186138,0
3018141,1
8069069,0
9308233,0
7692776,0
3926166,0
4589175,1
6014833,1
2034461,0
11224539,0
1363747,0
8659180,0
4603233,1
9088631,1
2955503,0
795981,0
6813744,0
1606889,0
1161669,0
8202109,0
2353109,0
3274251,0
11076223,0
6839256,0
4605340,0
9006111,0
8257221,0
9707353,0
1090666,1
6224386,1
6382651,0
9815033,0
3947073,0
4086576,0
5948461,1
7875885,1
2797507,0
3250778,0
11047205,0
1947941,0
8084341,0
10808142,0
10402184,0
7012476,0
797070,0
7290075,0
2607527,0
4051213,0
4332924,0
792091,0
3641142,0
4416543,0
10905089,0
3718430,0
9414837,0
10954917,0
962273,0
4829708,0
5736568,0
10652065,0
2794443,1
7474259,0
5527983,0
9293812,0
10550103,0
3621856,1
5969305,0
9213105,0
7841730,0
5476768,0
3980662,0
5438174,0
4653983,0
6942578,0
5568748,0
4408064,0
166565,0
8506926,0
4350169,0
9761794,0
3098628,0
7724337,0
10969602,0
1272599,0
11466110,0
2108149,0
5751913,0
9515950,0
6357286,0
411343,0
6108436,0
3709726,0
1512026,1
1248600,0
7392520,0
7225058,0
5872939,0
5719842,0
10242477,0
6275048,0
9542341,0
3577354,0
3197053,0
9674869,0
1215860,0
5741668,0
9422633,0
8962810,0
4499974,0
9483058,0
7227789,0
2708797,0
6120800,1
11084228,0
803445,0
4600762,0
2135861,0
11376961,0
1887212,0
10748401,1
7065769,0
9622694,0
6682539,0
126108,0
2785935,0
73081,0
6865746,0
713934,0
9362378,0
4820837,0
712471,0
5036883,0
1059082,0
2051204,0
2003638,1
4095972,0
4744859,0
7045008,0
667935,0
2084041,0
6968221,0
6357075,0
6321101,0
6716332,0
9616836,0
241951,0
9460922,0
3766971,0
10539469,0
7730178,0
1459725,0
5617426,0
3940597,0
5711184,1
11358138,0
8359767,1
10999187,0
7364216,0
1154697,1
4400993,0
1256971,0
10548748,0
3270612,0
7875690,1
6710050,0
8260664,0
7621872,0
3003848,0
2565264,0
4789294,1
6112413,0
8354193,0
2637117,0
676160,0
6973456,0
1859747,0
8784767,0
7791103,0
8053721,0
2006470,0
917407,0
9477372,0
5110145,0
861315,0
3101656,1
5104428,0
1033627,0
3199950,0
11397741,0
3974724,0
11022746,0
9701128,0
9731694,0
1063154,0
3393569,0
4141134,0
10866104,0
3581703,0
3939547,0
8846203,0
5006285,0
3123779,0
7534149,0
2141251,0
6261391,1
6389995,0
2307814,0
4099748,0
818872,1
10369873,0
10196014,0
5227936,0
8334114,0
488291,0
1527517,0
1306469,0
194517,0
366300,0
3422934,0
2055757,0
10490343,0
5619586,1
3897739,0
1073746,0
478166,0
5304121,0
4606280,0
5778275,0
11222505,0
3213595,1
4065746,0
10180803,0
2001876,1
3755495,0
10563600,0
4976623,0
11284228,0
10985437,0
4451688,0
74757,0
5728253,0
2781652,0
11340523,0
2057160,1
10716825,0
1968395,0
6447970,0
5213148,0
9505744,0
5052119,0
4353207,1
3150204,0
8998472,1
204487,0
7380072,0
11451030,0
860676,0
546038,0
4341329,0
2693208,0
104910,0
6338943,0
8355732,0
4965379,0
8949207,0
4809391,0
10992041,0
6425728,0
1511940,0
572237,0
1997563,0
8904091,0
3326131,1
2789419,0
11130847,1
275990,0
6444153,0
2970591,0
8854612,0
10381219,0
3849282,0
6670907,1
3159109,0
9066316,0
3057451,0
1300684,0
2220781,0
3725331,0
7201069,0
8569661,0
1351161,0
7449028,0
4248409,1
10714178,0
2378929,0
1004166,0
2453826,0
7589133,0
79544,0
10959605,0
5331523,0
8409052,0
7601935,0
7941415,0
5129578,1
2229363,0
10404270,0
2447812,0
4419068,0
3900391,0
6051083,0
8853655,0
4530483,0
4510048,0
9688291,0
2842074,0
1104111,0
8521134,0
10300506,0
10000173,1
6923247,0
7041418,0
6207088,0
8806803,0
8792610,1
7199677,0
9213410,0
6200623,0
6770605,0
4986410,0
7231719,0
1944849,1
8788048,0
11275856,0
8842026,0
10930430,0
7014339,0
4916797,1
7724559,0
7317864,0
7371483,0
9645004,1
2858094,0
1544282,0
7015522,0
10250950,1
9931567,0
7252321,0
8320619,0
10093489,0
8919799,0
4641177,0
3965455,0
10034343,0
10559985,0
2715081,0
8342192,0
4626785,1
452782,0
2842701,0
1915479,0
2702063,0
4842151,0
9742175,0
4033597,0
5105826,0
6344068,0
6662222,0
7803765,1
9197209,0
8376660,1
8266026,0
4958531,0
9021245,0
5190321,0
887824,0
3149949,0
5062188,1
9788191,0
10228674,0
6184836,1
9043444,0
1194479,0
4297095,0
4045369,0
11419239,1
1332038,0
632130,0
5337347,0
9208257,0
5670909,0
4335119,0
2257832,0
1344885,0
3642143,0
9707717,0
6766002,0
7524962,1
3175233,0
1398625,0
6681730,0
9480516,0
9783752,0
10797298,0
11391150,0
5612726,0
3094529,1
8346675,0
3074400,0
1573921,1
3893045,0
11218817,0
11344859,0
2381458,0
2469978,0
1458143,0
8164811,0
10831369,0
480159,0
10006453,0
3504,0
5337568,0
2470521,0
5762664,0
1782168,0
7816725,0
4354663,0
6431101,0
1841648,1
9630425,0
11001534,1
10160896,0
10450609,0
3594352,0
11416764,0
563604,0
440055,0
2198884,0
6801243,0
4161706,0
5056102,0
2411124,0
2511209,0
313512,0
8000229,0
6688832,0
9247914,0
5867718,0
1962358,0
2137571,0
3399210,0
6273853,1
978723,0
8014264,0
687740,0
8472476,0
8046075,1
5056579,1
2119824,1
9272438,0
711599,0
8256615,0
8753931,0
7553300,0
7027119,0
3265237,0
4164167,1
3441957,0
4785488,0
11175994,0
6197244,0
6009085,0
2795345,1
6849367,0
11146074,0
1604456,0
5432063,1
4024708,1
391536,0
7079943,1
2627205,0
2515227,0
4250502,0
5393426,0
6102939,0
2311903,0
1339346,0
7098406,0
6250824,0
2845763,0
290331,0
4238360,0
10040672,0
6661552,0
6447688,1
3276038,0
1183545,0
4071485,0
4809770,0
1846542,0
5390893,0
7193971,0
774903,0
3569978,0
10589824,0
11201585,0
222623,0
10606434,0
574018,1
7727042,0
8714593,0
6008216,0
10676315,0
2014273,0
3442383,0
8736102,0
5195604,0
7456614,0
5451081,1
4330093,0
2219776,0
9138577,0
8909451,1
1797224,0
2191027,0
7931782,0
5192655,0
2345218,0
6739066,0
11250162,0
6773181,0
11297547,0
9554967,0
10530114,0
232380,0
10234320,0
3484804,0
7316543,0
3839238,0
4019521,0
802145,0
4553516,1
6353555,0
2531836,1
1036108,0
5351849,0
1726340,0
7821127,1
5885261,0
3195553,0
3942625,0
8412166,0
3148484,1
4709095,0
8729679,0
8178951,0
2765582,0
9892015,0
4018108,0
5013919,0
10105630,0
8355219,0
4972500,1
5492509,0
8369908,0
3471542,0
8560808,0
11317300,0
6644911,0
775253,0
6301899,0
2015092,1
2966194,0
3415220,1
8290806,0
5409145,0
4728941,0
6522603,0
8846418,1
2378017,0
8752629,1
6122063,0
2903722,0
3755270,0
4249344,0
2949716,0
9928589,0
2269672,0
2786166,0
8459715,1
9902916,0
2978098,0
61420,0
1826820,0
3355080,0
5047790,0
7776136,0
8444778,0
6145695,0
7969787,0
11415954,0
7441318,0
6769956,0
9549991,0
8094781,0
6458156,0
7825559,0
9786967,0
9363080,0
5899639,0
10863053,0
8798122,0
11079389,0
11373056,0
5606943,0
8513954,0
8636093,0
5265483,0
3419349,0
4797288,0
7149996,0
5419808,1
2130659,0
6024125,0
2604782,1
1918046,0
2588147,1
5514734,0
11084216,0
7970866,0
2411300,0
7419444,0
10717623,0
9983004,0
8885511,1
10762521,0
2337522,1
3096746,0
11409561,0
4255043,0
7684013,0
9505041,0
10113882,0
2824099,0
10953086,0
3384441,0
6004771,0
10030247,0
328971,0
9234902,0
8478027,0
1432187,0
10633481,0
7250525,0
388050,1
2492175,0
10085457,0
6086244,0
9008298,0
5161490,0
6320558,0
5500343,0
7941595,0
1065457,0
8922386,0
3678556,0
9048763,0
2752135,0
2756460,1
3539728,0
7045266,0
7992991,0
1919820,0
3458829,0
4828750,0
4242995,0
4365023,0
10208252,0
1436379,0
7583245,0
9460993,0
5983510,0
1983354,0
10103951,1
5782262,1
1397432,0
10411849,0
9642850,0
7949087,0
8604897,0
4167306,0
10847627,0
9768327,1
9548627,0
4054627,0
7438200,0
1519907,0
9200759,0
4372429,0
2448189,0
852051,0
8604764,0
11068241,0
5299681,0
5528393,0
8764851,0
5246926,0
1038172,0
2438248,0
6996028,0
3548113,0
1295010,0
9461970,1
7626337,1
3541358,0
1287189,0
5054102,0
3640788,0
6108002,0
10292079,0
733684,0
10640945,0
794881,0
1407097,0
3650497,0
2015802,0
4520461,0
6939720,0
4187716,0
7397396,0
6946284,0
4441078,0
655670,0
7608953,0
5508166,0
11283210,0
8033388,0
3755224,0
2517073,0
3766239,0
329446,0
6094361,0
2326358,0
2443399,0
9255254,0
1150748,0
7181030,0
666894,0
2709780,0
454492,0
3935843,0
4356101,0
1149661,0
4740888,0
10072616,1
1569921,0
3015097,0
1079907,0
11357836,0
10329649,0
4116563,0
2068343,1
122695,0
5625551,0
5311666,0
5008205,0
7709722,0
871901,0
1207244,0
10606927,0
5493813,0
11091920,0
121213,0
8457965,0
4270143,0
5301755,0
9725009,0
2264955,1
2513270,0
6227774,0
9808934,0
9275561,0
6263161,0
8057853,0
1635782,0
3184247,0
9327139,0
459369,0
490398,0
6702513,0
5683740,0
2093762,0
10903487,0
6381643,0
5969532,0
5117229,0
10505077,0
6187138,0
3206916,0
4085803,0
2984642,0
5257131,0
1734609,0
8103846,0
10267572,1
9421567,0
458489,0
9683751,0
4418855,0
3222539,0
10491220,1
3812190,0
101368,0
10953883,0
6503276,0
10769690,0
5734186,0
9622745,0
11013387,1
10339797,0
2928950,0
7758155,0
2596475,0
7262092,0
7139063,0
1523081,0
4917707,0
5643357,0
7504707,0
4852706,0
10558965,0
9586532,0
683758,0
10953256,0
984790,0
2494652,0
10641436,0
6206598,0
9586833,0
3279811,0
9780756,0
4460408,0
3132390,0
6222900,0
6136496,0
1549020,0
2172668,0
4277481,1
146387,0
1343148,1
7083529,0
9116588,0
4703629,1
3108284,0
997702,0
10517914,0
10552691,0
6266966,0
4991132,0
10328580,0
1701871,0
234287,0
2106754,0
10970484,0
7298070,0
247254,0
7691821,0
5128377,0
8088334,0
2395919,1
9583278,0
1418265,0
6146483,0
10347693,1
453313,1
2301810,0
11009950,0
83029,0
2527324,0
5625225,0
7715509,0
2358372,0
3086116,0
6674743,0
2709138,0
2652085,0
10839194,0
9455354,0
9640433,0
10931620,0
5250066,0
9154810,0
7085984,0
10377027,0
10376881,0
463326,0
1529043,0
11198425,1
4985781,0
6246888,0
1876659,1
11206223,0
109710,0
8906222,0
2223340,0
4392576,0
2802484,0
6318540,0
6372470,0
10749684,0
1526196,0
6364051,0
3381008,0
10666526,0
11305920,0
2850315,0
10867058,0
8335035,1
4188930,1
9896989,0
9348794,0
10124394,0
181417,0
8609723,0
9676031,0
4241371,0
2711140,0
9345422,0
3437467,0
9411227,1
32172,1
6342564,1
1633114,0
8979843,1
5556746,0
7331260,0
8395376,0
9634306,0
3034759,0
589187,0
11143998,0
10515344,0
8877737,0
10089502,0
1323738,0
8125830,1
2829093,0
6803400,0
10087505,0
2715421,0
5129950,0
4561046,0
11375437,0
4592792,0
954129,0
5044033,0
10381896,0
2840134,0
10525424,0
8803951,0
6194552,0
8552955,0
11410895,1
5223877,0
7530547,1
3401453,0
9787334,0
1922173,0
9581795,0
7175757,0
1215356,0
2379685,0
5311449,0
2747681,0
4633556,0
5925887,0
1675606,0
9811277,0
8208844,0
695841,0
9290515,1
10863701,0
10512357,0
10387192,0
9695907,0
4986418,0
10654961,0
6137749,1
7361594,0
11121604,0
1849116,0
6123475,0
10926169,0
3702189,0
3177756,0
6882920,0
6454408,0
10202708,0
10555873,0
845283,0
9771071,0
11186920,0
6945284,0
1234470,0
10847656,0
10163378,0
4381869,0
7152979,0
10582674,0
10548439,0
3874351,0
9426451,0
7341721,0
4692,0
2950275,0
8276543,0
7008005,0
183419,0
3132896,0
4148044,0
8693080,0
10531577,0
6229114,0
5882307,0
11377542,0
3791360,0
1735758,1
3829569,0
2190035,0
3167460,0
10986855,0
9785340,0
6413095,0
2678912,0
2748264,0
6094296,0
6969078,0
5272873,0
11493461,0
9134187,0
780555,0
4655351,0
2188799,0
8187638,0
8762389,0
10084364,0
3736725,0
3030077,1
2310988,1
10284666,0
7159541,0
4955711,0
2252510,0
5336875,0
9527974,0
6053166,0
5576020,0
6885052,0
8256308,0
9255468,0
1389501,0
3542223,0
6879353,0
4465005,0
2404357,0
6978986,0
10514385,1
8926908,0
4526668,0
885678,0
6927018,0
10386107,0
9590594,0
4227531,0
1111252,0
4314052,0
2285793,0
7770625,0
3246448,0
10836676,0
9196260,0
4628797,1
10776107,0
9087851,0
3210301,0
9476669,0
9853149,0
7169908,0
10189947,0
4021913,0
6056414,0
7351387,0
8944062,0
3367897,0
9880700,0
4230741,1
9159720,0
7955975,0
5619755,0
7746236,0
7305156,0
9491058,0
2880842,0
3264259,0
2533402,0
5648423,0
6732081,1
11016931,0
2499785,0
8180487,0
5130513,1
10502907,0
10798743,0
6774536,0
6965417,0
1276770,0
10841162,1
4505532,1
10066134,0
901249,0
10956989,0
5022702,1
1043509,0
4029215,0
2312634,0
437235,0
877443,1
4959934,1
5589341,0
75202,0
8852871,0
1324566,0
2140751,0
2080112,0
10817350,0
6988451,1
8472452,1
2111130,0
8509167,0
3153117,0
5698225,0
10443106,1
6202160,0
6838227,0
11186678,0
8136604,0
7624036,0
1586275,0
1212971,0
4895652,0
5744035,0
5486500,0
214186,0
7066861,0
2846248,0
10789244,1
10226672,0
1540736,1
2451867,0
5406382,0
5936515,0
1204268,0
4318129,0
11183575,0
11388594,1
4543873,0
3998006,1
7009483,0
7104768,0
11435977,0
707917,0
3289761,1
1572993,0
470087,0
1173914,0
6449584,1
9578632,0
7785120,0
2107351,0
6223682,0
491942,1
6785825,0
1276677,0
10204680,0
6899722,0
1315472,0
1330271,0
7855404,0
225851,0
441354,0
10848232,1
10613803,0
7258002,0
3326872,0
3860632,0
8016303,0
6263068,0
3501093,0
9649955,0
394939,0
2986843,0
9244664,0
2508376,0
1806512,1
8019537,0
2239333,1
10387849,0
4614410,0
2716419,0
4688242,0
9237311,0
1881121,0
9545125,0
9818420,0
3377199,0
8005333,0
3887790,0
5872392,0
6871530,0
3241795,0
3112732,0
10681678,0
10424045,0
11162955,1
1160619,0
8034467,0
4487517,1
153658,0
2903895,0
4082044,1
2427521,0
6521516,0
4770677,1
754955,1
3334303,0
914190,0
9629103,0
6333169,0
3766343,1
3543198,0
2336535,0
5181666,0
2163961,0
4291590,0
9250656,0
4402539,0
10511781,0
8324045,0
1788801,0
10497389,0
7627894,0
8680676,0
7885465,0
5795138,1
6021957,0
383184,0
7450815,0
561186,1
743525,0
11435819,0
5899187,0
5924106,0
1952570,0
4811738,0
8425695,0
8045198,0
4094037,1
1814240,0
5997741,0
11066312,0
10005790,1
1589284,0
4181794,0
11226855,0
10375291,0
4907055,0
1997501,0
1845185,0
4060446,0
6244301,0
10743394,1
7554776,0
1311992,0
1505212,0
1860976,0
9836640,0
9962045,0
346678,0
9547226,0
521900,0
2020009,0
7212325,0
9643342,0
721250,0
9417108,1
9502838,0
9086938,0
2584025,0
9521170,0
3818821,0
4918109,0
2687717,0
4373805,0
76033,0
5936654,0
1210481,0
9124682,0
2034661,0
6504662,0
9124072,0
3615198,0
7579127,0
6469052,0
8783616,0
7485277,0
4114932,1
2296959,0
10877879,0
265890,1
2299887,0
8269132,0
9839328,0
1798711,0
1694994,0
4611883,0
8023339,0
8240956,1
6038236,0
568130,1
9249491,0
7543526,0
10257434,0
495466,1
7333418,0
4547265,0
1827461,1
9415126,0
8824978,0
3161569,0
6624505,0
1981370,0
738058,0
7320704,0
46574,1
9103078,0
9932090,0
10013610,1
5285535,0
10678726,0
2105470,0
6385724,0
2477188,0
7472222,0
1774469,1
9418303,0
6877910,0
1442398,0
1360339,0
6568526,1
3403927,0
4119148,0
368687,1
940713,0
8076531,0
2028316,0
2101855,0
589235,0
2567514,0
2747684,0
123240,0
2709304,0
2833827,0
4821496,0
72760,0
4970078,0
6365308,0
163724,0
7684887,0
184135,0
9280784,0
2402326,0
2360074,1
10562041,0
7097105,0
6163163,0
7359524,0
6946544,0
2750980,0
44501,0
8239042,1
3129227,0
8289139,0
7496150,0
10948220,0
4064794,0
10571642,0
9233996,0
7091688,0
6153789,0
11413430,0
6547314,1
4342761,0
5860637,0
209964,0
8920251,0
9330746,1
2937111,0
6656088,0
7632408,0
7902944,0
10054953,0
3163357,0
9850901,0
8835904,0
7554939,0
3005562,1
7659061,0
7324679,0
4159766,0
10362074,0
761922,1
811380,0
8031354,0
2760239,1
6309840,0
9474516,0
8941528,0
5037811,0
10429837,0
6910273,0
408113,1
5261172,0
5488528,0
9947054,1
468177,0
2264779,0
4650933,1
4952016,0
1136490,0
10769823,0
258549,0
1480821,0
6448175,0
1648794,0
2520444,0
3293358,0
2882549,0
6316120,0
1080245,0
7715639,0
4948111,1
8531467,0
946738,0
8381236,0
6580957,0
10739799,0
1084644,0
8801217,0
11077966,0
11448393,0
7881913,0
4989735,0
10707491,0
4186848,0
7422533,0
1127133,1
5138012,1
8586268,0
3098601,0
6362738,0
6150119,0
585024,0
7195108,0
7914749,0
9914910,0
10210970,0
1276819,0
7966038,0
6325040,0
7467407,0
956994,0
503141,0
5112780,0
8432490,0
2615067,0
4433043,0
6922743,0
8133058,0
4369861,0
5885419,0
7786159,0
2118545,1
3037212,0
7265954,1
7259661,0
3072268,0
9967914,0
6414113,0
4530098,0
6575230,0
4464557,0
11365918,0
5967687,0
9243256,1
9594646,0
7422086,0
2861757,0
3786128,0
2525211,0
285355,0
5076760,0
592341,0
2618616,0
4816528,0
8798910,0
1183800,1
5334694,0
7615655,0
2120354,0
5479880,1
1773488,0
2804252,0
7121332,0
9922697,1
3015222,0
6650164,0
979912,0
6552503,0
6401050,0
8800135,0
4556184,0
4386905,0
9371651,0
7825055,0
2184292,1
2431144,0
9692257,0
6594085,0
5635486,0
5236235,0
8859113,0
11373172,0
4363092,0
1401516,0
989330,0
10704668,0
9283876,0
9259588,0
8351940,0
6655076,0
4294909,0
10358897,0
1560996,1
5406895,0
4721970,0
8217783,1
1002527,1
1955607,0
7914793,0
7665135,0
9168011,0
2927116,1
8079932,0
10774324,0
2375086,0
7586462,0
2911860,0
5522872,0
7640995,0
2574416,1
8466778,0
9995569,0
7790030,1
2065978,0
2848414,0
1172542,0
6256941,0
2557915,0
2188758,0
10072596,0
9924862,0
10528843,0
10041294,0
3878625,0
3845033,0
9128203,1
7610581,0
7282818,0
2886510,1
4365566,0
10844465,0
6209056,0
9875756,0
2126775,0
2877720,0
5453984,0
11319329,0
1447855,1
1960722,0
4342289,0
803951,0
9144997,1
4935138,0
843547,0
9807508,0
5831845,0
3904550,0
9004183,1
8372573,1
3916724,0
8041095,0
2609647,0
4655281,0
5357574,1
8702324,0
4858189,0
8541315,0
6957927,0
8486444,0
5641532,0
2179118,0
171147,0
6027065,0
2636906,0
7340196,0
5664960,0
10167509,1
3405343,0
10824845,0
3931187,0
10219755,0
5649806,0
8528348,0
5333025,0
6460328,0
6115223,0
3410607,0
661341,0
1545245,0
4251196,1
10900762,0
1868879,0
4048432,0
11038705,1
5870596,0
5335034,0
7541272,1
9567986,0
3651652,0
7549935,0
5717090,0
5663290,1
9174831,0
10322450,0
1796486,0
9824976,1
1806227,0
2930241,0
2937440,0
10209197,1
7661697,1
10162658,1
4724953,0
10425403,0
7662614,1
10524778,0
10196668,0
2016656,0
764628,0
10735715,0
8267576,0
2472965,0
9409166,0
6878551,0
4084627,0
9862729,0
3823017,1
4512352,0
7228099,0
8853171,0
4891456,0
3990044,0
11430435,0
6551480,1
6349864,0
4608122,0
11021959,0
1805455,0
9049218,1
5910283,1
6330719,0
6595559,0
4474343,0
2896947,0
4198930,0
9035089,0
11282642,0
2805481,0
5149412,0
8943108,0
10847786,0
7887441,0
10232019,1
4890356,0
11132845,0
10809179,1
10364986,0
3733440,0
11153107,0
1886633,0
7457319,0
10368396,0
8825123,0
10438546,0
5989694,0
6612198,0
3361256,0
3969711,0
6730965,0
10590351,0
3372010,0
8887208,0
7816323,0
10444670,0
8707802,0
10029781,0
2878003,0
952641,0
11299759,0
286520,0
6350488,0
6416866,0
10421784,0
10469201,0
4633200,1
5417608,0
4892081,0
5803953,1
8515166,0
6985220,0
5963294,0
6628567,0
7102683,0
4191028,0
7650684,0
4094861,0
9468920,0
2159901,0
11338973,0
490479,0
4845525,0
233787,0
10648313,0
9838447,0
4452075,1
11245276,0
11440784,0
1555754,0
10818464,0
816651,0
7278008,0
478231,0
4083622,1
5290163,0
3474251,0
7000874,0
1303960,0
1021221,0
85969,0
7278063,0
11158531,0
8661959,0
8510739,0
2805612,1
10060725,0
5819891,0
2755753,0
5553951,1
8452943,0
1758187,0
957017,1
11158499,0
580147,0
80930,0
4457258,1
6388808,0
2852185,0
3478211,0
10071204,0
3786781,0
1222920,0
6009215,0
5531025,0
4417087,1
6033978,0
515996,0
4386225,0
4692467,0
780784,0
4170816,0
109071,0
6088397,0
10039811,1
8212970,0
287178,0
1085773,0
7977868,0
5496452,1
9822411,0
4669822,0
865067,0
7295730,0
4377853,0
6492041,0
831988,0
11139311,0
9754045,1
8072640,0
3741922,0
8034908,0
10528549,0
6701955,0
10494712,0
8261923,1
561407,0
7519533,0
1896857,0
2669468,0
10582325,0
8805797,0
3617443,0
655268,1
3106456,0
7972122,0
7997887,0
4271781,0
9685384,0
5295647,1
1819495,0
10972544,0
7287029,0
7042863,0
1105807,0
8073488,0
8778319,1
7267808,0
676482,0
5931506,0
5175335,0
10043722,0
2359228,0
4662454,0
2833680,0
8689340,1
5459762,1
3860279,0
997659,0
8995977,1
8373645,0
4500893,1
6178863,0
8282571,0
9928692,0
3641067,0
10688825,0
2876085,0
8701075,0
10606679,0
7264033,0
10201501,0
10469717,0
11408124,0
1120910,0
8731940,0
3361934,1
9459220,1
733826,0
4498485,0
9546616,1
3501009,0
1818441,0
6396515,0
3920635,0
5484048,0
1403831,0
2587914,0
10400294,0
1088195,0
1724756,0
794736,0
3893047,0
3428372,0
11253792,1
8049561,0
5670234,0
9246894,1
9817454,0
9744686,0
10862166,1
3015689,0
2257640,1
4618372,0
2365028,0
6651721,0
7725721,0
8521644,0
1188771,0
4385440,0
8743438,0
684307,0
7982076,0
8783388,0
9763150,0
6463964,0
5185262,0
10820487,0
3413337,1
1017221,0
10942716,0
9812758,0
8703699,0
5290475,1
10047201,1
1066484,0
1953699,0
2503374,0
6204449,0
5496720,0
7257553,1
10202486,0
3412756,0
6583304,0
365273,0
4296044,0
3185782,0
286761,0
550911,0
1346093,0
6489963,1
3034420,0
4227698,0
3290149,0
934798,0
8692969,0
11287026,0
9539898,0
6881152,1
10831654,0
6923613,0
3233906,0
10057131,0
10310591,0
5041424,0
9365959,0
6794477,0
8691567,0
4245549,0
9753308,0
1374177,0
3209964,0
873707,0
1278961,0
7473567,1
6530896,0
1708811,1
11131009,0
4101403,0
796479,0
1307372,1
8390040,0
8328921,0
2113427,0
2311276,0
5902881,1
6252816,0
9929448,0
7502145,0
2230101,0
1465419,0
3592164,1
7768643,0
337406,0
4468887,0
9159756,0
10261468,0
8383156,0
4398195,0
9597063,0
2968082,0
9517289,0
2387816,0
1299359,0
4592851,0
6164990,0
2727374,0
9568889,0
2631967,0
2076626,0
6651656,0
6919098,0
11362750,0
7092070,0
820474,0
4531527,0
10677732,0
3759811,0
2545316,0
4395729,0
672728,0
1600736,0
9003771,1
1817387,0
6621644,1
1769534,1
8599962,0
260317,0
7554685,0
5957966,0
10972558,0
5795463,0
1221360,0
4414373,0
9829656,0
2620207,0
10522933,0
9294664,0
8466297,0
4616777,1
4127983,0
4815675,0
1908285,1
8499567,0
11277475,0
7171245,0
2647847,1
8451450,0
3013653,0
3368047,1
1180251,0
6905488,0
5773930,0
10799548,0
5636524,0
9127097,0
5632007,0
8532851,0
57339,0
4235291,0
6561969,0
2583896,0
1789084,0
6972447,1
7827238,0
6992056,0
11404638,0
1290635,1
4251184,0
3821745,0
9719579,0
8113458,0
960705,0
5037438,0
255427,0
678052,0
216737,1
5885846,0
1021959,0
